Datetime,Venue,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg,Games
31/08/2018 16:00,Mobara,33,0,,3.5,WSW,paralympic
31/08/2018 17:00,Mobara,31,0,,3.7,WSW,paralympic
31/08/2018 18:00,Mobara,30.5,0,,2,W,paralympic
31/08/2018 19:00,Mobara,30,0,,1.3,SW,paralympic
31/08/2018 20:00,Mobara,26.8,0,,2.1,NE,paralympic
31/08/2018 21:00,Mobara,25.6,0,,1.2,SE,paralympic
31/08/2018 22:00,Mobara,25.3,0,,1.6,SSE,paralympic
31/08/2018 23:00,Mobara,25.6,0,,1.1,SSW,paralympic
1/09/2018 0:00,Mobara,25.2,0,,1.3,S,paralympic
1/09/2018 1:00,Mobara,26,0,,0.8,SSE,paralympic
1/09/2018 2:00,Mobara,27.7,0,,2.2,SSW,paralympic
1/09/2018 3:00,Mobara,27.9,0,,2.9,SW,paralympic
1/09/2018 4:00,Mobara,27.8,0,,3.3,SW,paralympic
1/09/2018 5:00,Mobara,27.6,0,,2.4,SW,paralympic
1/09/2018 6:00,Mobara,28.1,0,,2.8,SW,paralympic
1/09/2018 7:00,Mobara,28.7,0,,2.8,SW,paralympic
1/09/2018 8:00,Mobara,30,0,,2.8,WSW,paralympic
1/09/2018 9:00,Mobara,30.4,0,,3.1,WSW,paralympic
1/09/2018 10:00,Mobara,31.2,0,,2.8,SW,paralympic
1/09/2018 11:00,Mobara,31.6,0,,3.4,SW,paralympic
1/09/2018 12:00,Mobara,32.6,0,,2.7,W,paralympic
1/09/2018 13:00,Mobara,32.9,0,,3.3,SW,paralympic
1/09/2018 14:00,Mobara,33.5,0,,3.4,WSW,paralympic
1/09/2018 15:00,Mobara,31.9,0,,2.2,W,paralympic
1/09/2018 16:00,Mobara,30.9,0,,2.1,WSW,paralympic
1/09/2018 17:00,Mobara,28.7,0,,1.8,E,paralympic
1/09/2018 18:00,Mobara,26.9,0,,2.1,NE,paralympic
1/09/2018 19:00,Mobara,25.6,0,,3.4,ENE,paralympic
1/09/2018 20:00,Mobara,25.3,0,,2.4,ENE,paralympic
1/09/2018 21:00,Mobara,25.2,0,,1.7,ENE,paralympic
