Datetime,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg
28/07/2013 3:00,,0,,2.3,NNW
28/07/2013 4:00,,0,,2.6,NW
28/07/2013 5:00,,0,,1.2,NNW
28/07/2013 6:00,,0,,1.6,NNW
28/07/2013 7:00,,0,,1.8,NNW
28/07/2013 8:00,,0,,0.9,NW
28/07/2013 9:00,,0,,1,SW
28/07/2013 10:00,,0,,1.3,N
28/07/2013 11:00,,0,,1.3,ENE
28/07/2013 12:00,,0,,1.7,NE
28/07/2013 13:00,,0,,2.1,S
28/07/2013 14:00,,0,,4.2,S
28/07/2013 15:00,,0,,2.4,S
28/07/2013 16:00,,0,,2.8,S
28/07/2013 17:00,,0,,3.1,SSE
28/07/2013 18:00,,0,,2.6,S
28/07/2013 19:00,,0,,2.5,SSE
28/07/2013 20:00,,0,,1.3,SE
28/07/2013 21:00,,0,,2.6,SSE
28/07/2013 22:00,,0,,2.7,SE
28/07/2013 23:00,,0,,2.9,SE
29/07/2013 0:00,,0,,3.3,SSE
29/07/2013 1:00,,0,,1.2,SE
29/07/2013 2:00,,0,,1.3,SSE
29/07/2013 3:00,,0,,1.4,SE
29/07/2013 4:00,,0,,1.7,SE
29/07/2013 5:00,,0,,1.7,ESE
29/07/2013 6:00,,0,,2.1,SE
29/07/2013 7:00,,0,,1.4,SE
29/07/2013 8:00,,0.5,,3.6,SSE
29/07/2013 9:00,,0,,1.7,SSW
29/07/2013 10:00,,4,,2.5,SSE
29/07/2013 11:00,,1.5,,1.6,SSE
29/07/2013 12:00,,0.5,,2.5,S
29/07/2013 13:00,,0,,2.6,SSW
29/07/2013 14:00,,0,,2.5,SSW
29/07/2013 15:00,,0,,1.3,SSW
29/07/2013 16:00,,0.5,,2.6,S
29/07/2013 17:00,,0,,2.8,S
29/07/2013 18:00,,0,,3.5,SSW
29/07/2013 19:00,,0,,2.4,SSW
29/07/2013 20:00,,0,,2.6,SSW
29/07/2013 21:00,,0,,1.7,S
29/07/2013 22:00,,0,,1.7,WSW
29/07/2013 23:00,,0,,2.7,WNW
30/07/2013 0:00,,0,,2.9,WNW
30/07/2013 1:00,,0,,2.2,NW
30/07/2013 2:00,,0,,2.4,WNW
30/07/2013 3:00,,0,,2.4,NNW
30/07/2013 4:00,,0,,2.1,NW
30/07/2013 5:00,,0,,1.1,NE
30/07/2013 6:00,,0,,1.5,NNW
30/07/2013 7:00,,0,,1.4,NNW
30/07/2013 8:00,,0,,2.6,NW
30/07/2013 9:00,,0,,1,NNW
30/07/2013 10:00,,0,,1.6,NNE
30/07/2013 11:00,,0,,1.3,NW
30/07/2013 12:00,,0,,1.7,ENE
30/07/2013 13:00,,0,,3,S
30/07/2013 14:00,,0,,3.4,SSE
30/07/2013 15:00,,0,,3.3,SE
30/07/2013 16:00,,0,,4.2,SSE
30/07/2013 17:00,,0,,4,SSE
30/07/2013 18:00,,0,,4,SSE
30/07/2013 19:00,,0,,3,SSE
30/07/2013 20:00,,0,,3.9,SE
30/07/2013 21:00,,0,,2.6,SE
30/07/2013 22:00,,0,,3.5,SSE
30/07/2013 23:00,,0,,2.3,SE
31/07/2013 0:00,,0,,2.2,SSE
31/07/2013 1:00,,0,,1.8,ESE
31/07/2013 2:00,,0,,2.3,E
31/07/2013 3:00,,0,,1.8,E
31/07/2013 4:00,,0,,1.4,ENE
31/07/2013 5:00,,0,,2,E
31/07/2013 6:00,,0,,1.5,ENE
31/07/2013 7:00,,0,,1.7,E
31/07/2013 8:00,,0,,1.4,E
31/07/2013 9:00,,0,,1.5,NNE
31/07/2013 10:00,,0,,1.6,NE
31/07/2013 11:00,,0,,1.2,SSW
31/07/2013 12:00,,0,,2.3,SSW
31/07/2013 13:00,,0,,3.1,S
31/07/2013 14:00,,0,,4.2,S
31/07/2013 15:00,,0,,3.6,SSE
31/07/2013 16:00,,0,,3.9,SE
31/07/2013 17:00,,0,,3.5,SE
31/07/2013 18:00,,0,,2.5,SE
31/07/2013 19:00,,0,,4.3,ESE
31/07/2013 20:00,,0,,5,SE
31/07/2013 21:00,,0,,3.5,SE
31/07/2013 22:00,,0,,3.3,SE
31/07/2013 23:00,,0,,3.6,SE
1/08/2013 0:00,,0,,2,SE
1/08/2013 1:00,,0,,2.9,SSE
1/08/2013 2:00,,0,,2.3,SE
1/08/2013 3:00,,0,,1.8,SSE
1/08/2013 4:00,,0,,2.3,S
1/08/2013 5:00,,0,,0.9,S
1/08/2013 6:00,,0,,1.3,S
1/08/2013 7:00,,0,,0.9,S
1/08/2013 8:00,,0,,2.8,NE
1/08/2013 9:00,,0.5,,1.7,SSE
1/08/2013 10:00,,0,,1.2,S
1/08/2013 11:00,,0,,0.9,NW
1/08/2013 12:00,,0,,0.6,NNE
1/08/2013 13:00,,0,,2.3,NNE
1/08/2013 14:00,,0,,3.7,NNW
1/08/2013 15:00,,0,,2.1,ENE
1/08/2013 16:00,,0,,2,N
1/08/2013 17:00,,0,,3.6,NE
1/08/2013 18:00,,0,,3.7,NE
1/08/2013 19:00,,0,,3,ENE
1/08/2013 20:00,,0,,3.5,NE
1/08/2013 21:00,,0,,2.7,E
1/08/2013 22:00,,0,,3.3,E
1/08/2013 23:00,,0,,2.7,E
2/08/2013 0:00,,0,,2.8,E
2/08/2013 1:00,,0,,3.2,E
2/08/2013 2:00,,0,,2.7,ENE
2/08/2013 3:00,,0,,2,ENE
2/08/2013 4:00,,0,,2.4,NE
2/08/2013 5:00,,0,,2.3,NE
2/08/2013 6:00,,0,,1.9,NE
2/08/2013 7:00,,0,,3.2,E
2/08/2013 8:00,,0,,2.5,E
2/08/2013 9:00,,0,,1.9,NE
2/08/2013 10:00,,0,,2.4,E
2/08/2013 11:00,,0,,2.2,ESE
2/08/2013 12:00,,0,,2.1,E
2/08/2013 13:00,,0,,2.2,ESE
2/08/2013 14:00,,0,,4,SSE
2/08/2013 15:00,,0,,3.3,SSE
2/08/2013 16:00,,0,,2.6,SSE
2/08/2013 17:00,,0,,3.2,SE
2/08/2013 18:00,,0,,4.1,SSE
2/08/2013 19:00,,0,,2.1,SE
2/08/2013 20:00,,0,,3.3,E
2/08/2013 21:00,,0,,2.9,ESE
2/08/2013 22:00,,0,,2.9,SSE
2/08/2013 23:00,,0,,1.6,E
3/08/2013 0:00,,0,,1.3,SE
3/08/2013 1:00,,0,,2.6,ESE
3/08/2013 2:00,,0,,1.1,SSE
3/08/2013 3:00,,0,,0.6,WSW
3/08/2013 4:00,,0,,2.2,NE
3/08/2013 5:00,,0,,1.3,E
3/08/2013 6:00,,0,,1.4,SE
3/08/2013 7:00,,0,,0.9,SE
3/08/2013 8:00,,0,,1.5,SE
3/08/2013 9:00,,0,,1.2,SW
3/08/2013 10:00,,0,,1.5,WNW
3/08/2013 11:00,,0,,1.6,WSW
3/08/2013 12:00,,0,,3.2,S
3/08/2013 13:00,,0,,2.4,SSE
3/08/2013 14:00,,0,,2.7,S
3/08/2013 15:00,,0,,3.4,SSE
3/08/2013 16:00,,0,,3.8,SSE
3/08/2013 17:00,,0,,3.6,SSE
3/08/2013 18:00,,0,,3.6,S
3/08/2013 19:00,,0,,4.3,S
3/08/2013 20:00,,0,,4.3,SSW
3/08/2013 21:00,,0,,3.2,S
3/08/2013 22:00,,0,,3.4,S
3/08/2013 23:00,,0,,2.9,SSE
4/08/2013 0:00,,0,,2.9,S
4/08/2013 1:00,,0,,3.3,S
4/08/2013 2:00,,0,,1.3,SSE
4/08/2013 3:00,,0,,1.9,S
4/08/2013 4:00,,0,,2.4,S
4/08/2013 5:00,,0,,1.9,SW
4/08/2013 6:00,,0,,1,SSW
4/08/2013 7:00,,0,,1.2,SSW
4/08/2013 8:00,,0,,1.8,SSE
4/08/2013 9:00,,0,,1.3,S
4/08/2013 10:00,,0,,2.4,SSE
4/08/2013 11:00,,0,,3.2,SSE
4/08/2013 12:00,,0,,4.7,SE
4/08/2013 13:00,,0,,4.7,SSE
4/08/2013 14:00,,0,,3.5,SSW
4/08/2013 15:00,,0,,4,S
4/08/2013 16:00,,0,,3.2,S
4/08/2013 17:00,,0,,3.4,S
4/08/2013 18:00,,0,,4.1,SSW
4/08/2013 19:00,,0,,4.9,S
4/08/2013 20:00,,0,,5.7,S
4/08/2013 21:00,,0,,5.3,S
4/08/2013 22:00,,0,,4.5,S
4/08/2013 23:00,,0,,2.2,S
5/08/2013 0:00,,0,,3.1,SSE
5/08/2013 1:00,,0,,2.7,S
5/08/2013 2:00,,0,,3.2,SSE
5/08/2013 3:00,,0,,2,S
5/08/2013 4:00,,0,,4.1,S
5/08/2013 5:00,,0,,2.6,S
5/08/2013 6:00,,0,,3.5,SSW
5/08/2013 7:00,,0,,3.4,SSW
5/08/2013 8:00,,0,,2.9,SSW
5/08/2013 9:00,,0,,3.6,S
5/08/2013 10:00,,0,,4.6,SSW
5/08/2013 11:00,,0,,5.2,S
5/08/2013 12:00,,0,,5.6,SSE
5/08/2013 13:00,,0,,5.4,S
5/08/2013 14:00,,0,,6.1,SSE
5/08/2013 15:00,,0,,6.8,SSE
5/08/2013 16:00,,0,,6.7,SSE
5/08/2013 17:00,,0,,5.8,SSE
5/08/2013 18:00,,0,,5.6,S
5/08/2013 19:00,,0,,7,S
5/08/2013 20:00,,0,,4.8,S
5/08/2013 21:00,,0,,4.6,S
5/08/2013 22:00,,0,,4.2,SSE
5/08/2013 23:00,,0,,4.8,S
6/08/2013 0:00,,0,,3.3,S
6/08/2013 1:00,,0,,4.3,S
6/08/2013 2:00,,0,,4.3,S
6/08/2013 3:00,,0,,3.4,SSE
6/08/2013 4:00,,0,,3.8,S
6/08/2013 5:00,,0,,2.1,SSE
6/08/2013 6:00,,0,,4.4,S
6/08/2013 7:00,,0,,3.2,SW
6/08/2013 8:00,,2.5,,2,S
6/08/2013 9:00,,4.5,,1,S
6/08/2013 10:00,,0,,2.4,S
6/08/2013 11:00,,0,,3.4,S
6/08/2013 12:00,,0,,4.1,SSE
6/08/2013 13:00,,0,,4.7,SSE
6/08/2013 14:00,,0,,4.3,SSE
6/08/2013 15:00,,0,,4.3,SSE
6/08/2013 16:00,,0,,1.6,SSE
6/08/2013 17:00,,3,,0.9,ENE
6/08/2013 18:00,,0.5,,1.1,SSW
6/08/2013 19:00,,0,,2.8,SSW
6/08/2013 20:00,,0,,2.4,WNW
6/08/2013 21:00,,0,,1.5,NNE
6/08/2013 22:00,,0,,1.3,NNW
6/08/2013 23:00,,0,,2.4,NNW
7/08/2013 0:00,,0,,2.2,NW
7/08/2013 1:00,,0,,1.2,NNW
7/08/2013 2:00,,0,,1.1,NNW
7/08/2013 3:00,,0,,2.4,NNW
7/08/2013 4:00,,0,,2.2,N
7/08/2013 5:00,,0,,1.7,NNW
7/08/2013 6:00,,0,,2.6,NNW
7/08/2013 7:00,,0,,2.3,NNW
7/08/2013 8:00,,0,,4.5,NNW
7/08/2013 9:00,,0,,3.2,NNW
7/08/2013 10:00,,0,,2,NNW
7/08/2013 11:00,,0,,2.5,NE
7/08/2013 12:00,,0,,1.9,S
7/08/2013 13:00,,0,,2.7,S
7/08/2013 14:00,,0,,2.5,SE
7/08/2013 15:00,,0,,2.6,ESE
7/08/2013 16:00,,0,,3.7,SSE
7/08/2013 17:00,,0,,6.6,SSE
7/08/2013 18:00,,0,,4.9,SE
7/08/2013 19:00,,0,,2.9,SE
7/08/2013 20:00,,0,,2.8,SW
7/08/2013 21:00,,0,,2.6,SSW
7/08/2013 22:00,,0,,2.3,S
7/08/2013 23:00,,0,,2.2,S
8/08/2013 0:00,,0,,2.7,SW
8/08/2013 1:00,,0,,1.6,WSW
8/08/2013 2:00,,0,,1.8,WNW
8/08/2013 3:00,,0,,1.9,WNW
8/08/2013 4:00,,0,,2.6,NNW
8/08/2013 5:00,,0,,1.1,NNW
8/08/2013 6:00,,0,,1.3,N
8/08/2013 7:00,,0,,1,NNW
8/08/2013 8:00,,0,,1.2,NE
8/08/2013 9:00,,0,,0.8,W
8/08/2013 10:00,,0,,1.2,SSE
8/08/2013 11:00,,0,,1.5,SSE
8/08/2013 12:00,,0,,2.6,SSE
8/08/2013 13:00,,0,,2.7,SSE
8/08/2013 14:00,,0,,3.2,SSE
8/08/2013 15:00,,0,,4.5,SSE
8/08/2013 16:00,,0,,4.6,SSE
8/08/2013 17:00,,0,,3.5,SSE
8/08/2013 18:00,,0,,4,SSW
8/08/2013 19:00,,0,,4.1,S
8/08/2013 20:00,,0,,4.3,SSE
8/08/2013 21:00,,0,,4.3,SSE
8/08/2013 22:00,,0,,2.2,SSE
8/08/2013 23:00,,0,,3.1,SSE
9/08/2013 0:00,,0,,2.2,SSE
9/08/2013 1:00,,0,,2.4,S
9/08/2013 2:00,,0,,1.8,SSE
9/08/2013 3:00,,0,,1.5,S
9/08/2013 4:00,,0,,2,WSW
9/08/2013 5:00,,0,,1.9,SSW
9/08/2013 6:00,,0,,1.7,W
9/08/2013 7:00,,0,,0.9,SSE
9/08/2013 8:00,,0,,2,WNW
9/08/2013 9:00,,0,,1.4,SE
9/08/2013 10:00,,0,,1.6,S
9/08/2013 11:00,,0,,3.1,S
9/08/2013 12:00,,0,,4.8,SSE
9/08/2013 13:00,,0,,6.2,SSE
9/08/2013 14:00,,0,,5,SSE
9/08/2013 15:00,,0,,4.9,SSE
9/08/2013 16:00,,0,,4.4,SE
9/08/2013 17:00,,0,,4.1,SSE
9/08/2013 18:00,,0,,3.1,SSE
9/08/2013 19:00,,0,,2.2,SSE
9/08/2013 20:00,,0,,1.8,SSE
9/08/2013 21:00,,0,,2.2,SE
9/08/2013 22:00,,0,,1.9,SE
9/08/2013 23:00,,0,,1.1,SE
10/08/2013 0:00,,0,,2.1,SSE
24/07/2014 1:00,,0,,1.7,SSE
24/07/2014 2:00,,0,,1.1,SSE
24/07/2014 3:00,,0,,1.5,S
24/07/2014 4:00,,0,,1.6,SSW
24/07/2014 5:00,,0,,1.9,SSE
24/07/2014 6:00,,0,,1.2,S
24/07/2014 7:00,,0,,2.1,SSE
24/07/2014 8:00,,0,,1,SW
24/07/2014 9:00,,0,,1.4,S
24/07/2014 10:00,,0,,2,S
24/07/2014 11:00,,0,,1.8,S
24/07/2014 12:00,,0,,2.9,S
24/07/2014 13:00,,0,,2.7,S
24/07/2014 14:00,,0,,2.7,S
24/07/2014 15:00,,0,,3.3,SSE
24/07/2014 16:00,,0,,2.9,SSE
24/07/2014 17:00,,0,,2.8,SE
24/07/2014 18:00,,0,,5,ENE
24/07/2014 19:00,,0,,3.2,ENE
24/07/2014 20:00,,6,,1.4,N
24/07/2014 21:00,,1,,1.7,N
24/07/2014 22:00,,0,,2.2,NW
24/07/2014 23:00,,0,,2.6,NNW
25/07/2014 0:00,,0,,1.9,NNW
25/07/2014 1:00,,0,,2.2,N
25/07/2014 2:00,,0,,1.3,N
25/07/2014 3:00,,0,,1.3,N
25/07/2014 4:00,,0,,2.3,NW
25/07/2014 5:00,,0,,1.7,NNW
25/07/2014 6:00,,0,,1.3,N
25/07/2014 7:00,,0,,2.1,N
25/07/2014 8:00,,0,,2.5,NNW
25/07/2014 9:00,,0,,2,NE
25/07/2014 10:00,,0,,1,SE
25/07/2014 11:00,,0,,2.5,SSE
25/07/2014 12:00,,0,,2.8,SSE
25/07/2014 13:00,,0,,3.9,SSE
25/07/2014 14:00,,0,,3,S
25/07/2014 15:00,,0,,4.6,SSE
25/07/2014 16:00,,0,,6.2,SE
25/07/2014 17:00,,0,,4.8,SE
25/07/2014 18:00,,0,,4.1,SE
25/07/2014 19:00,,0,,3.4,SE
25/07/2014 20:00,,0,,3,SE
25/07/2014 21:00,,0,,1.8,S
25/07/2014 22:00,,0,,1.9,SSW
25/07/2014 23:00,,0,,2.1,SSW
26/07/2014 0:00,,0,,2.1,S
26/07/2014 1:00,,0,,0.6,SW
26/07/2014 2:00,,0,,1.5,SW
26/07/2014 3:00,,0,,0.6,SSW
26/07/2014 4:00,,0,,1.1,WSW
26/07/2014 5:00,,0,,0.8,WSW
26/07/2014 6:00,,0,,0.8,SW
26/07/2014 7:00,,0,,1.7,SSW
26/07/2014 8:00,,0,,1.1,SSW
26/07/2014 9:00,,0,,1.8,SSE
26/07/2014 10:00,,0,,2.9,SSE
26/07/2014 11:00,,0,,4,SSE
26/07/2014 12:00,,0,,3.7,SSE
26/07/2014 13:00,,0,,5.7,SSE
26/07/2014 14:00,,0,,4.5,SE
26/07/2014 15:00,,0,,5.3,SSE
26/07/2014 16:00,,0,,5.9,SSE
26/07/2014 17:00,,0,,5.1,SSE
26/07/2014 18:00,,0,,3.6,SSE
26/07/2014 19:00,,0,,4.4,S
26/07/2014 20:00,,0,,4.3,S
26/07/2014 21:00,,0,,4.2,S
26/07/2014 22:00,,0,,3.9,S
26/07/2014 23:00,,0,,5.5,SSW
27/07/2014 0:00,,0,,4.9,S
27/07/2014 1:00,,0,,2.4,S
27/07/2014 2:00,,0,,3,SSW
27/07/2014 3:00,,0,,2.7,SSW
27/07/2014 4:00,,0,,2.7,S
27/07/2014 5:00,,0,,2.7,S
27/07/2014 6:00,,0,,2.9,S
27/07/2014 7:00,,0,,3,S
27/07/2014 8:00,,0,,3.8,S
27/07/2014 9:00,,0,,3.1,SSE
27/07/2014 10:00,,0,,3.6,SE
27/07/2014 11:00,,0,,4.5,SSE
27/07/2014 12:00,,0,,5.1,SE
27/07/2014 13:00,,0,,5,SSE
27/07/2014 14:00,,0,,2.6,SE
27/07/2014 15:00,,0,,3.8,N
27/07/2014 16:00,,3,,2.8,NW
27/07/2014 17:00,,0,,2.4,WNW
27/07/2014 18:00,,0,,2.8,WNW
27/07/2014 19:00,,0,,2.9,NW
27/07/2014 20:00,,0,,2.1,NNE
27/07/2014 21:00,,0,,1.3,N
27/07/2014 22:00,,0,,2.4,NW
27/07/2014 23:00,,0,,2.5,NNE
28/07/2014 0:00,,0,,2.5,ESE
28/07/2014 1:00,,0,,2,NW
28/07/2014 2:00,,0,,2.2,NW
28/07/2014 3:00,,0,,2.2,NW
28/07/2014 4:00,,0,,1,N
28/07/2014 5:00,,0,,2.2,NE
28/07/2014 6:00,,0,,1.4,N
28/07/2014 7:00,,0,,2.3,NE
28/07/2014 8:00,,0,,1.7,ENE
28/07/2014 9:00,,0,,2.1,S
28/07/2014 10:00,,0,,3.5,SSE
28/07/2014 11:00,,0,,3.5,SSE
28/07/2014 12:00,,0,,3,SE
28/07/2014 13:00,,0,,5,SSE
28/07/2014 14:00,,0,,4.2,SSE
28/07/2014 15:00,,0,,4.1,SE
28/07/2014 16:00,,0,,5.2,SE
28/07/2014 17:00,,0,,4.6,SSE
28/07/2014 18:00,,0,,4.7,SSE
28/07/2014 19:00,,0,,4.3,S
28/07/2014 20:00,,0,,4.3,SSW
28/07/2014 21:00,,0,,2.5,S
28/07/2014 22:00,,0,,3.4,SSW
28/07/2014 23:00,,0,,4.2,SSW
29/07/2014 0:00,,0,,2.8,S
29/07/2014 1:00,,0,,2.2,SSW
29/07/2014 2:00,,0,,1.1,SSW
29/07/2014 3:00,,0,,2.2,W
29/07/2014 4:00,,0,,1.3,WNW
29/07/2014 5:00,,0,,0.6,W
29/07/2014 6:00,,0,,1.3,SW
29/07/2014 7:00,,0,,1.1,WSW
29/07/2014 8:00,,0,,1.9,SSW
29/07/2014 9:00,,0,,2.4,SE
29/07/2014 10:00,,0,,4.1,SSE
29/07/2014 11:00,,0,,4.2,SSE
29/07/2014 12:00,,0,,4,S
29/07/2014 13:00,,0,,4.9,SSE
29/07/2014 14:00,,0,,5.2,SSE
29/07/2014 15:00,,0,,6,SE
29/07/2014 16:00,,0,,4.9,SSW
29/07/2014 17:00,,0,,4.9,SSW
29/07/2014 18:00,,0,,3.7,SSW
29/07/2014 19:00,,0,,5,SSW
29/07/2014 20:00,,0,,4.4,SSE
29/07/2014 21:00,,0,,5.4,SSE
29/07/2014 22:00,,0,,3.3,S
29/07/2014 23:00,,0,,3.5,S
30/07/2014 0:00,,0,,3,S
30/07/2014 1:00,,0,,4.6,S
30/07/2014 2:00,,0,,3.4,S
30/07/2014 3:00,,0,,3.6,SSW
30/07/2014 4:00,,0,,2.2,SSW
30/07/2014 5:00,,0,,2.1,SW
30/07/2014 6:00,,0,,1.4,SSW
30/07/2014 7:00,,0,,2.1,S
30/07/2014 8:00,,0,,3,SW
30/07/2014 9:00,,0,,1.7,SW
30/07/2014 10:00,,0,,3.4,S
30/07/2014 11:00,,0,,3.1,SE
30/07/2014 12:00,,0,,5.6,SSE
30/07/2014 13:00,,0,,4.5,SE
30/07/2014 14:00,,0,,5.9,SE
30/07/2014 15:00,,0,,4.3,SSE
30/07/2014 16:00,,0,,4.7,S
30/07/2014 17:00,,0,,5.2,S
30/07/2014 18:00,,0,,4.2,S
30/07/2014 19:00,,0,,3.1,SSE
30/07/2014 20:00,,0,,3.6,SSE
30/07/2014 21:00,,0,,3.6,S
30/07/2014 22:00,,0,,4.5,S
30/07/2014 23:00,,0,,3.1,S
31/07/2014 0:00,,0,,2.5,S
31/07/2014 1:00,,0,,4,SSW
31/07/2014 2:00,,0,,3.5,S
31/07/2014 3:00,,0,,2.3,S
31/07/2014 4:00,,0,,1.5,SSW
31/07/2014 5:00,,0,,0.7,WSW
31/07/2014 6:00,,0,,2,W
31/07/2014 7:00,,0,,1.9,NW
31/07/2014 8:00,,0,,1.2,WNW
31/07/2014 9:00,,0,,1.1,S
31/07/2014 10:00,,0,,2.1,SSE
31/07/2014 11:00,,0,,2.3,S
31/07/2014 12:00,,0,,3.6,S
31/07/2014 13:00,,0,,4.1,SSE
31/07/2014 14:00,,0,,3.8,SE
31/07/2014 15:00,,0,,4.8,SSE
31/07/2014 16:00,,0,,3.7,S
31/07/2014 17:00,,0,,4.1,SSW
31/07/2014 18:00,,0,,4.4,SSW
31/07/2014 19:00,,0,,3.6,S
31/07/2014 20:00,,0,,2.9,SSE
31/07/2014 21:00,,0,,2.9,S
31/07/2014 22:00,,0,,2.7,SSW
31/07/2014 23:00,,0,,2.3,SSE
1/08/2014 0:00,,0,,2,SSE
1/08/2014 1:00,,0,,2.7,S
1/08/2014 2:00,,0,,3.8,S
1/08/2014 3:00,,0,,2.1,S
1/08/2014 4:00,,0,,2.3,SSE
1/08/2014 5:00,,0,,0.3,NNE
1/08/2014 6:00,,0,,0.7,S
1/08/2014 7:00,,0,,1.8,WNW
1/08/2014 8:00,,0,,0.8,WNW
1/08/2014 9:00,,0,,1.1,WSW
1/08/2014 10:00,,0,,1.6,SE
1/08/2014 11:00,,0,,4.7,SSE
1/08/2014 12:00,,0,,5.2,SE
1/08/2014 13:00,,0,,5.6,SE
1/08/2014 14:00,,0,,4.9,SSE
1/08/2014 15:00,,0,,5.8,SSE
1/08/2014 16:00,,0,,5,SSE
1/08/2014 17:00,,0,,4.8,SE
1/08/2014 18:00,,0,,2.6,SSE
1/08/2014 19:00,,0,,3.4,SSE
1/08/2014 20:00,,0,,2.6,SSE
1/08/2014 21:00,,0,,2.6,WSW
1/08/2014 22:00,,0,,3.3,NW
1/08/2014 23:00,,0,,2.7,NNE
2/08/2014 0:00,,0,,1.1,NE
2/08/2014 1:00,,0,,1.1,N
2/08/2014 2:00,,0,,2.4,N
2/08/2014 3:00,,0,,1.4,ESE
2/08/2014 4:00,,0,,2.3,SSE
2/08/2014 5:00,,0,,1.3,S
2/08/2014 6:00,,0,,0.4,W
2/08/2014 7:00,,0,,1.2,S
2/08/2014 8:00,,0,,1.5,WNW
2/08/2014 9:00,,0,,1.4,NNE
2/08/2014 10:00,,0,,1.1,ESE
2/08/2014 11:00,,0,,2.2,SE
2/08/2014 12:00,,0,,4.4,SSE
2/08/2014 13:00,,0,,3.6,SSE
2/08/2014 14:00,,0,,3.5,S
2/08/2014 15:00,,0,,3,SSE
2/08/2014 16:00,,0,,4.3,SSE
2/08/2014 17:00,,0,,4.1,SSE
2/08/2014 18:00,,0,,4,S
2/08/2014 19:00,,0,,2.6,S
2/08/2014 20:00,,0,,2.5,SSE
2/08/2014 21:00,,0,,1.5,S
2/08/2014 22:00,,0,,1.7,SSE
2/08/2014 23:00,,0,,1.9,SSE
3/08/2014 0:00,,0,,1.7,SSW
3/08/2014 1:00,,0,,1.7,SSE
3/08/2014 2:00,,0,,1.5,SSW
3/08/2014 3:00,,0,,1.7,WSW
3/08/2014 4:00,,0,,1.6,WNW
3/08/2014 5:00,,0,,2,NW
3/08/2014 6:00,,0,,1.2,NNW
3/08/2014 7:00,,0,,2.1,NNE
3/08/2014 8:00,,0,,1.8,NNE
3/08/2014 9:00,,0,,1.2,W
3/08/2014 10:00,,0,,1.2,NNE
3/08/2014 11:00,,0,,3.9,SSE
3/08/2014 12:00,,0,,3.8,SE
3/08/2014 13:00,,0,,5,S
3/08/2014 14:00,,0,,4,SSW
3/08/2014 15:00,,0,,4.6,S
3/08/2014 16:00,,0,,4.7,S
3/08/2014 17:00,,0,,2.6,S
3/08/2014 18:00,,0,,3.7,SSW
3/08/2014 19:00,,0,,3.9,SSW
3/08/2014 20:00,,0,,4.8,S
3/08/2014 21:00,,0,,3.9,SSW
3/08/2014 22:00,,0,,2.7,SSW
3/08/2014 23:00,,0,,2.9,SSW
4/08/2014 0:00,,0,,3.6,S
4/08/2014 1:00,,0,,3.8,S
4/08/2014 2:00,,0,,1.8,SSW
4/08/2014 3:00,,0,,2.7,S
4/08/2014 4:00,,0,,2.5,SSW
4/08/2014 5:00,,0,,2.1,S
4/08/2014 6:00,,0,,3.6,S
4/08/2014 7:00,,0,,3.6,S
4/08/2014 8:00,,0,,2.7,SSW
4/08/2014 9:00,,0,,4.1,SSW
4/08/2014 10:00,,0,,5.9,SSW
4/08/2014 11:00,,0,,5.8,S
4/08/2014 12:00,,0,,8.1,S
4/08/2014 13:00,,0,,8.3,SSW
4/08/2014 14:00,,0,,7.2,S
4/08/2014 15:00,,0,,7.7,SSW
4/08/2014 16:00,,0,,7.4,SSW
4/08/2014 17:00,,0,,5.4,S
4/08/2014 18:00,,0,,4.7,SSW
4/08/2014 19:00,,0,,5.2,SSW
4/08/2014 20:00,,0,,4.8,SSW
4/08/2014 21:00,,0,,5.8,SSW
4/08/2014 22:00,,0,,5.5,SSW
4/08/2014 23:00,,0,,6.7,SSW
5/08/2014 0:00,,0,,3.7,SSW
5/08/2014 1:00,,0,,3.9,SSW
5/08/2014 2:00,,0,,5.2,SSW
5/08/2014 3:00,,0,,5,SSW
5/08/2014 4:00,,0,,4.2,SSW
5/08/2014 5:00,,0,,4.3,SSW
5/08/2014 6:00,,0,,3.1,SSW
5/08/2014 7:00,,0,,5.3,SSW
5/08/2014 8:00,,0,,5,S
5/08/2014 9:00,,0,,4.8,SSW
5/08/2014 10:00,,0,,5.9,SSW
5/08/2014 11:00,,0,,6.8,S
5/08/2014 12:00,,0,,8.1,SSW
5/08/2014 13:00,,0,,7,SW
5/08/2014 14:00,,0,,6.7,S
5/08/2014 15:00,,0,,6.9,SSW
5/08/2014 16:00,,0,,6.6,SSW
5/08/2014 17:00,,0,,7.4,SSW
5/08/2014 18:00,,0,,7.5,S
5/08/2014 19:00,,0,,8,S
5/08/2014 20:00,,0,,6.2,SSW
5/08/2014 21:00,,0,,6.6,SSW
5/08/2014 22:00,,0,,6.5,SSW
5/08/2014 23:00,,0,,6,S
6/08/2014 0:00,,0,,6,SSW
6/08/2014 1:00,,0,,4.8,SSW
6/08/2014 2:00,,0,,4.1,SSW
6/08/2014 3:00,,0,,4.4,S
6/08/2014 4:00,,0,,6.6,S
6/08/2014 5:00,,0,,3.6,SSW
6/08/2014 6:00,,0,,2.7,SSW
6/08/2014 7:00,,0,,3.6,SW
6/08/2014 8:00,,0,,5.2,SW
6/08/2014 9:00,,0,,5.3,S
6/08/2014 10:00,,0,,4.3,SW
6/08/2014 11:00,,0,,5.5,SSW
